Local time,Open,High,Low,Close,Volume
06.02.2021 17:00:00.000 GMT-0500,40065,40486,37383,38539,1.31
07.02.2021 17:00:00.000 GMT-0500,38538,44779,38042,44662,1.5
08.02.2021 17:00:00.000 GMT-0500,44662,48184,44273,47272,1.76
09.02.2021 17:00:00.000 GMT-0500,47221,47332,43706,44978,1.51
10.02.2021 17:00:00.000 GMT-0500,44933,48636,44000,46863,1.38
11.02.2021 17:00:00.000 GMT-0500,46881,48890,46250,47907,1.62
12.02.2021 17:00:00.000 GMT-0500,47908,48155,46242,47136,1.1
13.02.2021 17:00:00.000 GMT-0500,47135,49644,46896,48808,1.11
14.02.2021 17:00:00.000 GMT-0500,48808,49280,45891,48160,1.7
15.02.2021 17:00:00.000 GMT-0500,48163,50545,47031,48535,1.92
16.02.2021 17:00:00.000 GMT-0500,48535,52597,48492,52343,1.84
17.02.2021 17:00:00.000 GMT-0500,52339,52512,50859,51991,1.21
18.02.2021 17:00:00.000 GMT-0500,51991,56285,50731,55591,1.49
19.02.2021 17:00:00.000 GMT-0500,55595,57452,55028,56483,0.76
20.02.2021 17:00:00.000 GMT-0500,56485,58305,53977,57300,1.82
21.02.2021 17:00:00.000 GMT-0500,57324,57619,47598,54884,2.04
22.02.2021 17:00:00.000 GMT-0500,54884,54982,44905,47932,3.32
23.02.2021 17:00:00.000 GMT-0500,47935,51374,46990,48714,2.32
24.02.2021 17:00:00.000 GMT-0500,48720,52038,48027,48052,1.94
25.02.2021 17:00:00.000 GMT-0500,48052,48794,44122,45628,2.56
26.02.2021 17:00:00.000 GMT-0500,45628,48302,45037,46802,1.41
27.02.2021 17:00:00.000 GMT-0500,46801,46808,42990,45178,2.59
28.02.2021 17:00:00.000 GMT-0500,45208,49496,44825,48809,1.78
01.03.2021 17:00:00.000 GMT-0500,48810,50199,47048,47398,1.77
02.03.2021 17:00:00.000 GMT-0500,47397,52595,47341,50898,1.72
03.03.2021 17:00:00.000 GMT-0500,50898,51757,47461,47872,2.11
04.03.2021 17:00:00.000 GMT-0500,47879,49429,46276,49008,1.96
05.03.2021 17:00:00.000 GMT-0500,49009,49338,47047,48550,1.19
06.03.2021 17:00:00.000 GMT-0500,48550,51302,48467,50047,1.5
07.03.2021 17:00:00.000 GMT-0500,50042,51951,49300,51834,1.55
08.03.2021 17:00:00.000 GMT-0500,51834,54781,51398,54267,1.49
09.03.2021 17:00:00.000 GMT-0500,54265,57340,53001,56888,1.74
10.03.2021 17:00:00.000 GMT-0500,56883,57870,54268,57564,2.08
11.03.2021 17:00:00.000 GMT-0500,57563,58100,55025,56920,1.69
12.03.2021 17:00:00.000 GMT-0500,56921,61722,56056,60239,1.93
13.03.2021 17:00:00.000 GMT-0500,61031,61625,60494,60899,0.44
14.03.2021 17:00:00.000 GMT-0400,60220,60696,54677,56365,2.03
15.03.2021 17:00:00.000 GMT-0400,56367,56910,53227,56340,1.91
16.03.2021 17:00:00.000 GMT-0400,56340,58284,54132,57707,2.15
17.03.2021 17:00:00.000 GMT-0400,57705,60059,57021,57449,1.88
18.03.2021 17:00:00.000 GMT-0400,57450,59419,56255,58361,1.62
19.03.2021 17:00:00.000 GMT-0400,58359,59820,57803,58500,0.91
20.03.2021 17:00:00.000 GMT-0400,58500,58770,55504,57773,1.36
21.03.2021 17:00:00.000 GMT-0400,57773,58381,54202,54509,1.93
22.03.2021 17:00:00.000 GMT-0400,54509,55797,52961,54400,1.99
23.03.2021 17:00:00.000 GMT-0400,54402,57166,53160,54004,1.7
24.03.2021 17:00:00.000 GMT-0400,54003,54180,50405,51942,1.98
25.03.2021 17:00:00.000 GMT-0400,51949,54252,51205,53956,2.15
26.03.2021 17:00:00.000 GMT-0400,53960,56218,53951,55854,1
27.03.2021 17:00:00.000 GMT-0400,55854,56564,54692,54792,1.13
28.03.2021 17:00:00.000 GMT-0400,54789,58357,54774,57200,1.7
29.03.2021 17:00:00.000 GMT-0400,57192,59394,57022,58621,1.92
30.03.2021 17:00:00.000 GMT-0400,58621,59785,56876,58917,2.1
31.03.2021 17:00:00.000 GMT-0400,58919,59441,57930,58809,1.69
01.04.2021 17:00:00.000 GMT-0400,58810,60052,58452,58626,1.23
02.04.2021 17:00:00.000 GMT-0400,58620,59744,57793,58018,0.52
03.04.2021 17:00:00.000 GMT-0400,58018,58449,56452,57999,0.86
04.04.2021 17:00:00.000 GMT-0400,57997,59212,56806,58753,1.47
05.04.2021 17:00:00.000 GMT-0400,58756,59426,57354,58197,1.26
06.04.2021 17:00:00.000 GMT-0400,58197,58604,55435,56174,1.61
07.04.2021 17:00:00.000 GMT-0400,56176,58108,55675,57627,0.99
08.04.2021 17:00:00.000 GMT-0400,57627,58840,57420,58280,1.11
09.04.2021 17:00:00.000 GMT-0400,58279,61127,57821,58532,0.71
10.04.2021 17:00:00.000 GMT-0400,58532,60620,58426,59623,0.83
11.04.2021 17:00:00.000 GMT-0400,59623,61209,59373,59951,1.5
12.04.2021 17:00:00.000 GMT-0400,59951,63704,59722,63152,1.67
13.04.2021 17:00:00.000 GMT-0400,63153,64849,61287,62337,1.84
14.04.2021 17:00:00.000 GMT-0400,62338,63605,62007,63359,1.49
15.04.2021 17:00:00.000 GMT-0400,63360,63779,60016,61960,1.98
16.04.2021 17:00:00.000 GMT-0400,61962,62521,59680,60824,0.74
17.04.2021 17:00:00.000 GMT-0400,60824,60969,52258,56215,1.6
