Local time,Open,High,Low,Close,Volume
23.04.2021 17:00:00.000 GMT-0400,107.864,107.864,107.864,107.864,0
24.04.2021 17:00:00.000 GMT-0400,107.864,107.864,107.864,107.864,0
25.04.2021 17:00:00.000 GMT-0400,107.907,108.196,107.640,108.089,86382.94
26.04.2021 17:00:00.000 GMT-0400,108.087,108.773,108.073,108.691,78834.05
27.04.2021 17:00:00.000 GMT-0400,108.691,109.077,108.571,108.589,100901.73
28.04.2021 17:00:00.000 GMT-0400,108.592,109.223,108.435,108.926,83176.08
29.04.2021 17:00:00.000 GMT-0400,108.925,109.364,108.711,109.296,84904.62
30.04.2021 17:00:00.000 GMT-0400,109.296,109.296,109.296,109.296,0
01.05.2021 17:00:00.000 GMT-0400,109.296,109.296,109.296,109.296,0
02.05.2021 17:00:00.000 GMT-0400,109.283,109.696,108.895,109.074,67127.53
03.05.2021 17:00:00.000 GMT-0400,109.066,109.488,109.023,109.315,90708.23
04.05.2021 17:00:00.000 GMT-0400,109.323,109.480,109.143,109.188,70101.3
05.05.2021 17:00:00.000 GMT-0400,109.188,109.428,109.000,109.089,100719.3
06.05.2021 17:00:00.000 GMT-0400,109.089,109.287,108.337,108.565,109689.27
07.05.2021 17:00:00.000 GMT-0400,108.565,108.565,108.565,108.565,0
08.05.2021 17:00:00.000 GMT-0400,108.565,108.565,108.565,108.565,0
09.05.2021 17:00:00.000 GMT-0400,108.550,109.056,108.467,108.810,89820.07
10.05.2021 17:00:00.000 GMT-0400,108.813,108.982,108.349,108.615,95324.61
11.05.2021 17:00:00.000 GMT-0400,108.609,109.708,108.552,109.664,115958.04
12.05.2021 17:00:00.000 GMT-0400,109.664,109.784,109.405,109.448,90673.65
13.05.2021 17:00:00.000 GMT-0400,109.426,109.656,109.186,109.322,76308.08
14.05.2021 17:00:00.000 GMT-0400,109.322,109.322,109.322,109.322,0
15.05.2021 17:00:00.000 GMT-0400,109.322,109.322,109.322,109.322,0
16.05.2021 17:00:00.000 GMT-0400,109.260,109.501,109.073,109.209,67241.2
17.05.2021 17:00:00.000 GMT-0400,109.209,109.283,108.832,108.888,72819.34
18.05.2021 17:00:00.000 GMT-0400,108.895,109.335,108.571,109.224,104441.48
19.05.2021 17:00:00.000 GMT-0400,109.218,109.308,108.748,108.768,78287.45
20.05.2021 17:00:00.000 GMT-0400,108.773,109.004,108.609,108.929,72691.48
21.05.2021 17:00:00.000 GMT-0400,108.929,108.929,108.929,108.929,0
22.05.2021 17:00:00.000 GMT-0400,108.929,108.929,108.929,108.929,0
23.05.2021 17:00:00.000 GMT-0400,108.895,108.995,108.695,108.740,61319.37
24.05.2021 17:00:00.000 GMT-0400,108.740,109.070,108.559,108.747,85388.58
25.05.2021 17:00:00.000 GMT-0400,108.745,109.178,108.723,109.139,72899.49
